NUM_AUTORIZACION_TC,IND_ANOMALA_SVM,IND_ANOMALA_GN
921522,[-1],NA
937611,[-1],NA
850334,[-1],NA
844623,[-1],NA
869997,[-1],BAJA
854959,[-1],BAJA
824732,[-1],NA
849234,[-1],BAJA
927030,[-1],NA
850339,[-1],BAJA
830518,[-1],NA
841517,[-1],NA
849776,[-1],BAJA
946946,[-1],NA
947568,[-1],NA
947569,[-1],NA
947983,[-1],BAJA
